ANO,FILTRO,CONTEUDO,CHAVE,VALOR
2007,Unidade da Federação,Nascim p/ocorrênc,Bahia,222.153
2007,Unidade da Federação,Nascim p/ocorrênc,Minas Gerais,258.469
2007,Unidade da Federação,Nascim p/ocorrênc,Espírito Santo,50.870
2007,Unidade da Federação,Nascim p/ocorrênc,Rio de Janeiro,217.070
2007,Unidade da Federação,Nascim p/ocorrênc,São Paulo,596.454
2007,Unidade da Federação,Nascim p/ocorrênc,Paraná,147.539
2007,Unidade da Federação,Nascim p/ocorrênc,Santa Catarina,81.750
2007,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Sul,133.568
2007,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso do Sul,38.378
2007,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso,47.325
2007,Unidade da Federação,Nascim p/ocorrênc,Goiás,75.900
2007,Unidade da Federação,Nascim p/ocorrênc,Distrito Federal,53.868
2006,Unidade da Federação,Nascim p/ocorrênc,TOTAL,2.944.928
2006,Unidade da Federação,Nascim p/ocorrênc,Rondônia,24.932
2006,Unidade da Federação,Nascim p/ocorrênc,Acre,16.743
2006,Unidade da Federação,Nascim p/ocorrênc,Amazonas,75.405
2006,Unidade da Federação,Nascim p/ocorrênc,Roraima,9.598
2006,Unidade da Federação,Nascim p/ocorrênc,Pará,149.274
2006,Unidade da Federação,Nascim p/ocorrênc,Amapá,15.196
2006,Unidade da Federação,Nascim p/ocorrênc,Tocantins,26.117
2006,Unidade da Federação,Nascim p/ocorrênc,Maranhão,125.146
2006,Unidade da Federação,Nascim p/ocorrênc,Piauí,57.867
2006,Unidade da Federação,Nascim p/ocorrênc,Ceará,135.105
2006,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Norte,48.323
2006,Unidade da Federação,Nascim p/ocorrênc,Paraíba,59.193
2006,Unidade da Federação,Nascim p/ocorrênc,Pernambuco,146.339
2006,Unidade da Federação,Nascim p/ocorrênc,Alagoas,55.968
2006,Unidade da Federação,Nascim p/ocorrênc,Sergipe,37.941
2006,Unidade da Federação,Nascim p/ocorrênc,Bahia,221.448
2006,Unidade da Federação,Nascim p/ocorrênc,Minas Gerais,265.115
2006,Unidade da Federação,Nascim p/ocorrênc,Espírito Santo,51.439
2006,Unidade da Federação,Nascim p/ocorrênc,Rio de Janeiro,218.586
2006,Unidade da Federação,Nascim p/ocorrênc,São Paulo,604.385
2006,Unidade da Federação,Nascim p/ocorrênc,Paraná,153.465
2006,Unidade da Federação,Nascim p/ocorrênc,Santa Catarina,83.986
2006,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Sul,141.576
2006,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso do Sul,39.309
2006,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso,49.421
2006,Unidade da Federação,Nascim p/ocorrênc,Goiás,77.683
2006,Unidade da Federação,Nascim p/ocorrênc,Distrito Federal,55.368
2005,Unidade da Federação,Nascim p/ocorrênc,TOTAL,3.035.094
2005,Unidade da Federação,Nascim p/ocorrênc,Rondônia,28.135
2005,Unidade da Federação,Nascim p/ocorrênc,Acre,17.832
2005,Unidade da Federação,Nascim p/ocorrênc,Amazonas,73.239
2005,Unidade da Federação,Nascim p/ocorrênc,Roraima,9.583
2005,Unidade da Federação,Nascim p/ocorrênc,Pará,144.722
2005,Unidade da Federação,Nascim p/ocorrênc,Amapá,14.508
2005,Unidade da Federação,Nascim p/ocorrênc,Tocantins,26.495
2005,Unidade da Federação,Nascim p/ocorrênc,Maranhão,128.064
2005,Unidade da Federação,Nascim p/ocorrênc,Piauí,59.384
2005,Unidade da Federação,Nascim p/ocorrênc,Ceará,140.234
2005,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Norte,52.459
2005,Unidade da Federação,Nascim p/ocorrênc,Paraíba,63.355
2005,Unidade da Federação,Nascim p/ocorrênc,Pernambuco,152.230
2005,Unidade da Federação,Nascim p/ocorrênc,Alagoas,59.159
2005,Unidade da Federação,Nascim p/ocorrênc,Sergipe,37.848
2005,Unidade da Federação,Nascim p/ocorrênc,Bahia,232.844
2005,Unidade da Federação,Nascim p/ocorrênc,Minas Gerais,276.651
2005,Unidade da Federação,Nascim p/ocorrênc,Espírito Santo,52.334
2005,Unidade da Federação,Nascim p/ocorrênc,Rio de Janeiro,223.286
2005,Unidade da Federação,Nascim p/ocorrênc,São Paulo,619.467
2005,Unidade da Federação,Nascim p/ocorrênc,Paraná,160.233
2005,Unidade da Federação,Nascim p/ocorrênc,Santa Catarina,84.298
2005,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Sul,147.303
2005,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso do Sul,41.125
2005,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso,52.318
2005,Unidade da Federação,Nascim p/ocorrênc,Goiás,82.089
2005,Unidade da Federação,Nascim p/ocorrênc,Distrito Federal,55.899
2004,Unidade da Federação,Nascim p/ocorrênc,TOTAL,3.026.548
2004,Unidade da Federação,Nascim p/ocorrênc,Rondônia,29.071
2004,Unidade da Federação,Nascim p/ocorrênc,Acre,16.872
2004,Unidade da Federação,Nascim p/ocorrênc,Amazonas,71.153
2004,Unidade da Federação,Nascim p/ocorrênc,Roraima,9.681
2004,Unidade da Federação,Nascim p/ocorrênc,Pará,142.243
2004,Unidade da Federação,Nascim p/ocorrênc,Amapá,14.261
2004,Unidade da Federação,Nascim p/ocorrênc,Tocantins,25.758
2004,Unidade da Federação,Nascim p/ocorrênc,Maranhão,123.833
2004,Unidade da Federação,Nascim p/ocorrênc,Piauí,57.306
2004,Unidade da Federação,Nascim p/ocorrênc,Ceará,137.353
2004,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Norte,50.976
2004,Unidade da Federação,Nascim p/ocorrênc,Paraíba,61.702
2004,Unidade da Federação,Nascim p/ocorrênc,Pernambuco,149.878
2004,Unidade da Federação,Nascim p/ocorrênc,Alagoas,57.422
2004,Unidade da Federação,Nascim p/ocorrênc,Sergipe,37.095
2004,Unidade da Federação,Nascim p/ocorrênc,Bahia,235.337
2004,Unidade da Federação,Nascim p/ocorrênc,Minas Gerais,277.453
2004,Unidade da Federação,Nascim p/ocorrênc,Espírito Santo,53.024
2004,Unidade da Federação,Nascim p/ocorrênc,Rio de Janeiro,230.195
2004,Unidade da Federação,Nascim p/ocorrênc,São Paulo,618.145
2004,Unidade da Federação,Nascim p/ocorrênc,Paraná,159.785
2004,Unidade da Federação,Nascim p/ocorrênc,Santa Catarina,85.186
2004,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Sul,153.021
2004,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso do Sul,41.378
2004,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso,51.152
2004,Unidade da Federação,Nascim p/ocorrênc,Goiás,81.642
2004,Unidade da Federação,Nascim p/ocorrênc,Distrito Federal,55.626
2003,Unidade da Federação,Nascim p/ocorrênc,TOTAL,3.038.251
2003,Unidade da Federação,Nascim p/ocorrênc,Rondônia,28.939
2003,Unidade da Federação,Nascim p/ocorrênc,Acre,16.221
2003,Unidade da Federação,Nascim p/ocorrênc,Amazonas,70.611
2003,Unidade da Federação,Nascim p/ocorrênc,Roraima,10.082
2003,Unidade da Federação,Nascim p/ocorrênc,Pará,143.742
2003,Unidade da Federação,Nascim p/ocorrênc,Amapá,15.236
2003,Unidade da Federação,Nascim p/ocorrênc,Tocantins,26.297
2003,Unidade da Federação,Nascim p/ocorrênc,Maranhão,125.811
2003,Unidade da Federação,Nascim p/ocorrênc,Piauí,57.192
2003,Unidade da Federação,Nascim p/ocorrênc,Ceará,139.966
2003,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Norte,52.499
2003,Unidade da Federação,Nascim p/ocorrênc,Paraíba,63.671
2003,Unidade da Federação,Nascim p/ocorrênc,Pernambuco,151.591
2003,Unidade da Federação,Nascim p/ocorrênc,Alagoas,61.379
2003,Unidade da Federação,Nascim p/ocorrênc,Sergipe,37.993
2003,Unidade da Federação,Nascim p/ocorrênc,Bahia,240.187
2003,Unidade da Federação,Nascim p/ocorrênc,Minas Gerais,284.765
2003,Unidade da Federação,Nascim p/ocorrênc,Espírito Santo,52.984
2003,Unidade da Federação,Nascim p/ocorrênc,Rio de Janeiro,232.566
2003,Unidade da Federação,Nascim p/ocorrênc,São Paulo,610.602
2003,Unidade da Federação,Nascim p/ocorrênc,Paraná,157.324
2003,Unidade da Federação,Nascim p/ocorrênc,Santa Catarina,83.126
2003,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Sul,149.128
2003,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso do Sul,39.085
2003,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso,48.583
2003,Unidade da Federação,Nascim p/ocorrênc,Goiás,82.449
2003,Unidade da Federação,Nascim p/ocorrênc,Distrito Federal,56.222
2002,Unidade da Federação,Nascim p/ocorrênc,TOTAL,3.059.402
2002,Unidade da Federação,Nascim p/ocorrênc,Rondônia,29.334
2002,Unidade da Federação,Nascim p/ocorrênc,Acre,16.000
2002,Unidade da Federação,Nascim p/ocorrênc,Amazonas,70.596
2002,Unidade da Federação,Nascim p/ocorrênc,Roraima,8.913
2002,Unidade da Federação,Nascim p/ocorrênc,Pará,135.120
2002,Unidade da Federação,Nascim p/ocorrênc,Amapá,14.606
2002,Unidade da Federação,Nascim p/ocorrênc,Tocantins,26.297
2002,Unidade da Federação,Nascim p/ocorrênc,Maranhão,116.029
2002,Unidade da Federação,Nascim p/ocorrênc,Piauí,57.874
2002,Unidade da Federação,Nascim p/ocorrênc,Ceará,143.109
2002,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Norte,53.343
2002,Unidade da Federação,Nascim p/ocorrênc,Paraíba,63.838
2002,Unidade da Federação,Nascim p/ocorrênc,Pernambuco,155.018
2002,Unidade da Federação,Nascim p/ocorrênc,Alagoas,63.113
2002,Unidade da Federação,Nascim p/ocorrênc,Sergipe,38.031
2002,Unidade da Federação,Nascim p/ocorrênc,Bahia,239.655
2002,Unidade da Federação,Nascim p/ocorrênc,Minas Gerais,284.342
2002,Unidade da Federação,Nascim p/ocorrênc,Espírito Santo,54.662
2002,Unidade da Federação,Nascim p/ocorrênc,Rio de Janeiro,232.615
2002,Unidade da Federação,Nascim p/ocorrênc,São Paulo,623.176
2002,Unidade da Federação,Nascim p/ocorrênc,Paraná,165.140
2002,Unidade da Federação,Nascim p/ocorrênc,Santa Catarina,85.731
2002,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Sul,155.186
2002,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso do Sul,39.890
2002,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso,47.744
2002,Unidade da Federação,Nascim p/ocorrênc,Goiás,84.475
2002,Unidade da Federação,Nascim p/ocorrênc,Distrito Federal,55.565
2001,Unidade da Federação,Nascim p/ocorrênc,TOTAL,3.115.474
2001,Unidade da Federação,Nascim p/ocorrênc,Rondônia,28.268
2001,Unidade da Federação,Nascim p/ocorrênc,Acre,15.029
2001,Unidade da Federação,Nascim p/ocorrênc,Amazonas,70.197
2001,Unidade da Federação,Nascim p/ocorrênc,Roraima,9.573
2001,Unidade da Federação,Nascim p/ocorrênc,Pará,134.009
2001,Unidade da Federação,Nascim p/ocorrênc,Amapá,14.827
2001,Unidade da Federação,Nascim p/ocorrênc,Tocantins,27.102
2001,Unidade da Federação,Nascim p/ocorrênc,Maranhão,106.321
2001,Unidade da Federação,Nascim p/ocorrênc,Piauí,60.714
2001,Unidade da Federação,Nascim p/ocorrênc,Ceará,148.930
2001,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Norte,53.657
2001,Unidade da Federação,Nascim p/ocorrênc,Paraíba,65.179
2001,Unidade da Federação,Nascim p/ocorrênc,Pernambuco,162.182
2001,Unidade da Federação,Nascim p/ocorrênc,Alagoas,66.231
2001,Unidade da Federação,Nascim p/ocorrênc,Sergipe,39.803
2001,Unidade da Federação,Nascim p/ocorrênc,Bahia,239.870
2001,Unidade da Federação,Nascim p/ocorrênc,Minas Gerais,298.080
2001,Unidade da Federação,Nascim p/ocorrênc,Espírito Santo,56.386
2001,Unidade da Federação,Nascim p/ocorrênc,Rio de Janeiro,242.783
2001,Unidade da Federação,Nascim p/ocorrênc,São Paulo,632.583
2001,Unidade da Federação,Nascim p/ocorrênc,Paraná,167.486
2001,Unidade da Federação,Nascim p/ocorrênc,Santa Catarina,87.950
2001,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Sul,160.493
2001,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso do Sul,39.939
2001,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso,47.605
2001,Unidade da Federação,Nascim p/ocorrênc,Goiás,84.933
2001,Unidade da Federação,Nascim p/ocorrênc,Distrito Federal,55.344
2000,Unidade da Federação,Nascim p/ocorrênc,TOTAL,3.206.761
2000,Unidade da Federação,Nascim p/ocorrênc,Rondônia,31.366
2000,Unidade da Federação,Nascim p/ocorrênc,Acre,15.328
2000,Unidade da Federação,Nascim p/ocorrênc,Amazonas,67.597
2000,Unidade da Federação,Nascim p/ocorrênc,Roraima,9.700
2000,Unidade da Federação,Nascim p/ocorrênc,Pará,126.686
2000,Unidade da Federação,Nascim p/ocorrênc,Amapá,13.966
2000,Unidade da Federação,Nascim p/ocorrênc,Tocantins,26.406
2000,Unidade da Federação,Nascim p/ocorrênc,Maranhão,98.466
2000,Unidade da Federação,Nascim p/ocorrênc,Piauí,61.210
2000,Unidade da Federação,Nascim p/ocorrênc,Ceará,142.408
2000,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Norte,56.578
2000,Unidade da Federação,Nascim p/ocorrênc,Paraíba,57.807
2000,Unidade da Federação,Nascim p/ocorrênc,Pernambuco,161.169
2000,Unidade da Federação,Nascim p/ocorrênc,Alagoas,64.298
2000,Unidade da Federação,Nascim p/ocorrênc,Sergipe,41.474
2000,Unidade da Federação,Nascim p/ocorrênc,Bahia,242.597
2000,Unidade da Federação,Nascim p/ocorrênc,Minas Gerais,299.558
2000,Unidade da Federação,Nascim p/ocorrênc,Espírito Santo,58.147
2000,Unidade da Federação,Nascim p/ocorrênc,Rio de Janeiro,259.659
2000,Unidade da Federação,Nascim p/ocorrênc,São Paulo,688.179
2000,Unidade da Federação,Nascim p/ocorrênc,Paraná,179.647
2000,Unidade da Federação,Nascim p/ocorrênc,Santa Catarina,94.945
2000,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Sul,176.469
2000,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso do Sul,40.361
2000,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso,49.401
2000,Unidade da Federação,Nascim p/ocorrênc,Goiás,85.318
2000,Unidade da Federação,Nascim p/ocorrênc,Distrito Federal,58.021
1999,Unidade da Federação,Nascim p/ocorrênc,TOTAL,3.256.433
1999,Unidade da Federação,Nascim p/ocorrênc,Rondônia,31.176
1999,Unidade da Federação,Nascim p/ocorrênc,Acre,14.981
1999,Unidade da Federação,Nascim p/ocorrênc,Amazonas,62.000
1999,Unidade da Federação,Nascim p/ocorrênc,Roraima,9.638
1999,Unidade da Federação,Nascim p/ocorrênc,Pará,126.859
1999,Unidade da Federação,Nascim p/ocorrênc,Amapá,13.607
1999,Unidade da Federação,Nascim p/ocorrênc,Tocantins,26.976
1999,Unidade da Federação,Nascim p/ocorrênc,Maranhão,94.089
1999,Unidade da Federação,Nascim p/ocorrênc,Piauí,51.637
1999,Unidade da Federação,Nascim p/ocorrênc,Ceará,142.635
1999,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Norte,58.249
1999,Unidade da Federação,Nascim p/ocorrênc,Paraíba,55.062
1999,Unidade da Federação,Nascim p/ocorrênc,Pernambuco,163.043
1999,Unidade da Federação,Nascim p/ocorrênc,Alagoas,64.246
1999,Unidade da Federação,Nascim p/ocorrênc,Sergipe,42.112
1999,Unidade da Federação,Nascim p/ocorrênc,Bahia,244.011
1999,Unidade da Federação,Nascim p/ocorrênc,Minas Gerais,306.870
1999,Unidade da Federação,Nascim p/ocorrênc,Espírito Santo,60.602
1999,Unidade da Federação,Nascim p/ocorrênc,Rio de Janeiro,269.079
1999,Unidade da Federação,Nascim p/ocorrênc,São Paulo,714.599
1999,Unidade da Federação,Nascim p/ocorrênc,Paraná,187.400
1999,Unidade da Federação,Nascim p/ocorrênc,Santa Catarina,98.334
1999,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Sul,184.814
1999,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso do Sul,41.512
1999,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso,48.589
1999,Unidade da Federação,Nascim p/ocorrênc,Goiás,84.793
1999,Unidade da Federação,Nascim p/ocorrênc,Distrito Federal,59.520
1998,Unidade da Federação,Nascim p/ocorrênc,TOTAL,3.148.037
1998,Unidade da Federação,Nascim p/ocorrênc,Rondônia,31.026
1998,Unidade da Federação,Nascim p/ocorrênc,Acre,13.296
1998,Unidade da Federação,Nascim p/ocorrênc,Amazonas,57.140
1998,Unidade da Federação,Nascim p/ocorrênc,Roraima,8.212
1998,Unidade da Federação,Nascim p/ocorrênc,Pará,116.964
1998,Unidade da Federação,Nascim p/ocorrênc,Amapá,13.730
1998,Unidade da Federação,Nascim p/ocorrênc,Tocantins,26.126
1998,Unidade da Federação,Nascim p/ocorrênc,Maranhão,76.526
1998,Unidade da Federação,Nascim p/ocorrênc,Piauí,49.246
1998,Unidade da Federação,Nascim p/ocorrênc,Ceará,139.648
1998,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Norte,57.749
1998,Unidade da Federação,Nascim p/ocorrênc,Paraíba,52.484
1998,Unidade da Federação,Nascim p/ocorrênc,Pernambuco,160.125
1998,Unidade da Federação,Nascim p/ocorrênc,Alagoas,63.965
1998,Unidade da Federação,Nascim p/ocorrênc,Sergipe,42.635
1998,Unidade da Federação,Nascim p/ocorrênc,Bahia,235.422
1998,Unidade da Federação,Nascim p/ocorrênc,Minas Gerais,295.293
1998,Unidade da Federação,Nascim p/ocorrênc,Espírito Santo,57.755
1998,Unidade da Federação,Nascim p/ocorrênc,Rio de Janeiro,258.845
1998,Unidade da Federação,Nascim p/ocorrênc,São Paulo,693.615
1998,Unidade da Federação,Nascim p/ocorrênc,Paraná,185.736
1998,Unidade da Federação,Nascim p/ocorrênc,Santa Catarina,95.937
1998,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Sul,177.561
1998,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso do Sul,41.733
1998,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso,48.634
1998,Unidade da Federação,Nascim p/ocorrênc,Goiás,88.869
1998,Unidade da Federação,Nascim p/ocorrênc,Distrito Federal,59.765
1997,Unidade da Federação,Nascim p/ocorrênc,TOTAL,3.026.658
1997,Unidade da Federação,Nascim p/ocorrênc,Rondônia,30.131
1997,Unidade da Federação,Nascim p/ocorrênc,Acre,14.748
1997,Unidade da Federação,Nascim p/ocorrênc,Amazonas,56.071
1997,Unidade da Federação,Nascim p/ocorrênc,Roraima,8.097
1997,Unidade da Federação,Nascim p/ocorrênc,Pará,109.196
1997,Unidade da Federação,Nascim p/ocorrênc,Amapá,13.737
1997,Unidade da Federação,Nascim p/ocorrênc,Tocantins,25.978
1997,Unidade da Federação,Nascim p/ocorrênc,Maranhão,73.269
1997,Unidade da Federação,Nascim p/ocorrênc,Piauí,34.217
1997,Unidade da Federação,Nascim p/ocorrênc,Ceará,135.537
1997,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Norte,57.416
1997,Unidade da Federação,Nascim p/ocorrênc,Paraíba,40.410
1997,Unidade da Federação,Nascim p/ocorrênc,Pernambuco,153.396
1997,Unidade da Federação,Nascim p/ocorrênc,Alagoas,65.535
1997,Unidade da Federação,Nascim p/ocorrênc,Sergipe,43.530
1997,Unidade da Federação,Nascim p/ocorrênc,Bahia,229.598
1997,Unidade da Federação,Nascim p/ocorrênc,Minas Gerais,191.412
1997,Unidade da Federação,Nascim p/ocorrênc,Espírito Santo,59.609
1997,Unidade da Federação,Nascim p/ocorrênc,Rio de Janeiro,269.953
1997,Unidade da Federação,Nascim p/ocorrênc,São Paulo,700.831
1997,Unidade da Federação,Nascim p/ocorrênc,Paraná,193.124
1997,Unidade da Federação,Nascim p/ocorrênc,Santa Catarina,97.733
1997,Unidade da Federação,Nascim p/ocorrênc,Rio Grande do Sul,180.832
1997,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso do Sul,43.283
1997,Unidade da Federação,Nascim p/ocorrênc,Mato Grosso,50.220
1997,Unidade da Federação,Nascim p/ocorrênc,Goiás,90.082
1997,Unidade da Federação,Nascim p/ocorrênc,Distrito Federal,58.713
1996,Unidade da Federação,Nascim p/ocorrênc,TOTAL,2.945.425
1996,Unidade da Federação,Nascim p/ocorrênc,Rondônia,32.281
1996,Unidade da Federação,Nascim p/ocorrênc,Acre,13.825
1996,Unidade da Federação,Nascim p/ocorrênc,Amazonas,49.177
1996,Unidade da Federação,Nascim p/ocorrênc,Roraima,7.368
1996,Unidade da Federação,Nascim p/ocorrênc,Pará,99.525
1996,Unidade da Federação,Nascim p/ocorrênc,Amapá,13.285
1996,Unidade da Federação,Nascim p/ocorrênc,Tocantins,24.473
1996,Unidade da Federação,Nascim p/ocorrênc,Maranhão,58.787
1996,Unidade da Federação,Nascim p/ocorrênc,Piauí,41.121
